date,product_category,product_name,quantity_sold,unit_price,revenue,cost,profit,customer_id,region,sales_channel
2024-07-14,Home & Garden,Bedding,5,176.24,881.22,455.02,426.2,CUST7322,Central,Marketplace
2024-07-14,Electronics,Headphones,4,1378.97,5515.86,2325.3,3190.56,CUST9388,East,Marketplace
2024-07-14,Electronics,Tablet,5,1345.91,6729.53,3981.26,2748.28,CUST7590,South,Retail Store
2024-07-14,Clothing,Jeans,1,55.77,55.77,30.23,25.54,CUST7176,East,Marketplace
2024-07-14,Home & Garden,Cookware Set,4,64.17,256.68,132.37,124.31,CUST4680,West,Retail Store
2024-07-15,Sports,Running Shoes,3,159.99,479.97,206.46,273.51,CUST8512,West,Retail Store
2024-07-15,Electronics,Smart Watch,1,375.99,375.99,167.96,208.04,CUST5552,West,Marketplace
2024-07-15,Clothing,Jeans,1,142.28,142.28,65.52,76.76,CUST4317,North,Retail Store
2024-07-15,Electronics,Smart Watch,1,302.5,302.5,147.04,155.47,CUST8775,Central,Marketplace
2024-07-15,Sports,Running Shoes,4,152.76,611.06,276.31,334.75,CUST7936,Central,Marketplace
2024-07-15,Home & Garden,Bedding,1,183.32,183.32,127.06,56.26,CUST4975,Central,Retail Store
2024-07-15,Electronics,Smart Watch,5,415.31,2076.53,957.74,1118.79,CUST6567,South,Marketplace
2024-07-15,Sports,Yoga Mat,5,377.67,1888.33,919.98,968.34,CUST6794,West,Mobile App
2024-07-15,Electronics,Smart Watch,2,521.55,1043.1,542.83,500.26,CUST5077,Central,Marketplace
2024-07-15,Home & Garden,Bedding,4,59.02,236.1,155.52,80.58,CUST9220,South,Marketplace
2024-07-16,Home & Garden,Bedding,2,55.45,110.91,63.76,47.15,CUST6885,South,Marketplace
2024-07-16,Home & Garden,Bedding,5,96.37,481.87,298.11,183.76,CUST3607,Central,Retail Store
2024-07-16,Home & Garden,Coffee Maker,4,258.44,1033.75,605.1,428.65,CUST9491,East,Retail Store
2024-07-16,Sports,Dumbbells,4,655.84,2623.35,1617.68,1005.67,CUST8101,Central,Marketplace
2024-07-16,Sports,Dumbbells,4,131.15,524.59,286.67,237.92,CUST3122,South,Marketplace
2024-07-17,Clothing,Jeans,3,134.01,402.04,182.64,219.4,CUST5671,South,Mobile App
2024-07-17,Home & Garden,Bedding,2,277.31,554.61,351.37,203.24,CUST4356,North,Marketplace
2024-07-17,Home & Garden,Lamp,4,181.27,725.09,308.46,416.64,CUST9707,West,Marketplace
2024-07-17,Electronics,Laptop,3,1154.69,3464.06,1511.2,1952.85,CUST5752,West,Retail Store
2024-07-17,Clothing,Jacket,3,92.75,278.25,168.48,109.77,CUST2345,West,Mobile App
2024-07-18,Home & Garden,Bedding,3,52.54,157.61,63.31,94.3,CUST4360,South,Online
2024-07-18,Electronics,Smartphone,4,683.46,2733.86,1116.74,1617.12,CUST9814,North,Marketplace
2024-07-18,Home & Garden,Bedding,5,244.19,1220.97,734.16,486.81,CUST9583,South,Marketplace
2024-07-18,Electronics,Smart Watch,4,1006.73,4026.91,2118.0,1908.91,CUST9315,West,Marketplace
2024-07-18,Home & Garden,Cookware Set,4,282.52,1130.07,553.42,576.65,CUST8082,North,Mobile App
2024-07-18,Home & Garden,Bedding,3,82.28,246.84,113.43,133.41,CUST5758,Central,Marketplace
2024-07-19,Clothing,Dress,4,20.02,80.06,32.46,47.6,CUST1256,North,Mobile App
2024-07-19,Home & Garden,Plant Pot,3,216.59,649.77,361.49,288.28,CUST6748,Central,Mobile App
2024-07-19,Electronics,Smart Watch,3,1174.99,3524.96,1701.33,1823.63,CUST9066,South,Online
2024-07-19,Electronics,Laptop,5,1167.49,5837.44,3674.79,2162.65,CUST9117,East,Marketplace
2024-07-19,Electronics,Tablet,3,975.66,2926.99,1423.12,1503.87,CUST2566,West,Online
2024-07-19,Electronics,Smart Watch,3,331.5,994.49,634.16,360.33,CUST8374,West,Online
2024-07-19,Clothing,Jacket,2,39.09,78.18,44.2,33.98,CUST7800,West,Marketplace
2024-07-19,Electronics,Headphones,2,393.51,787.03,502.09,284.94,CUST1958,South,Mobile App
2024-07-19,Sports,Fitness Tracker,3,314.31,942.93,495.28,447.65,CUST3603,West,Mobile App
2024-07-19,Sports,Running Shoes,2,768.78,1537.57,826.48,711.08,CUST7141,South,Online
2024-07-19,Home & Garden,Plant Pot,1,292.22,292.22,185.82,106.4,CUST1112,Central,Online
2024-07-19,Home & Garden,Bedding,2,175.15,350.31,191.82,158.49,CUST3298,West,Online
2024-07-19,Home & Garden,Plant Pot,3,61.66,184.99,110.27,74.72,CUST4729,Central,Marketplace
2024-07-19,Electronics,Smart Watch,2,720.91,1441.82,802.27,639.55,CUST3675,Central,Online
2024-07-20,Electronics,Tablet,3,1126.53,3379.6,2246.07,1133.53,CUST2120,North,Retail Store
2024-07-20,Sports,Bicycle,3,362.13,1086.4,637.69,448.71,CUST5496,South,Retail Store
2024-07-20,Sports,Bicycle,2,696.62,1393.24,889.47,503.77,CUST4457,North,Retail Store
2024-07-20,Home & Garden,Lamp,1,113.93,113.93,78.17,35.76,CUST1018,North,Mobile App
2024-07-20,Electronics,Smartphone,2,417.58,835.16,579.21,255.94,CUST7387,South,Online
2024-07-20,Sports,Running Shoes,4,33.5,133.99,89.23,44.77,CUST7861,South,Marketplace
2024-07-20,Electronics,Headphones,5,1369.25,6846.27,4362.76,2483.51,CUST9793,West,Online
2024-07-20,Sports,Bicycle,1,797.01,797.01,346.67,450.34,CUST8513,East,Mobile App
2024-07-20,Sports,Running Shoes,3,68.37,205.12,113.21,91.91,CUST5012,Central,Retail Store
2024-07-20,Electronics,Smartphone,4,665.88,2663.51,1417.42,1246.09,CUST7995,East,Marketplace
2024-07-20,Sports,Yoga Mat,1,708.14,708.14,451.32,256.82,CUST2691,South,Mobile App
2024-07-20,Sports,Bicycle,3,506.83,1520.49,637.81,882.68,CUST1967,Central,Retail Store
2024-07-20,Sports,Yoga Mat,4,39.22,156.88,98.32,58.56,CUST6992,East,Online
2024-07-20,Clothing,Shoes,5,134.98,674.91,287.25,387.66,CUST3787,Central,Marketplace
2024-07-20,Sports,Yoga Mat,3,118.44,355.31,154.91,200.4,CUST9598,West,Retail Store
2024-07-21,Home & Garden,Bedding,5,83.85,419.27,175.35,243.92,CUST4262,East,Retail Store
2024-07-21,Electronics,Laptop,1,347.68,347.68,229.63,118.06,CUST6615,West,Online
2024-07-21,Electronics,Laptop,5,245.71,1228.54,553.49,675.06,CUST1797,South,Mobile App
2024-07-21,Sports,Running Shoes,1,84.42,84.42,42.77,41.65,CUST5174,West,Marketplace
2024-07-21,Home & Garden,Lamp,3,254.73,764.19,331.26,432.93,CUST9448,South,Mobile App
2024-07-21,Sports,Dumbbells,4,792.13,3168.51,1725.81,1442.7,CUST3184,South,Mobile App
2024-07-21,Sports,Bicycle,2,175.29,350.58,165.12,185.46,CUST9469,East,Mobile App
2024-07-21,Electronics,Smartphone,1,935.2,935.2,552.88,382.32,CUST5364,West,Online
2024-07-21,Electronics,Laptop,3,1448.27,4344.8,2097.85,2246.95,CUST2054,South,Retail Store
2024-07-21,Home & Garden,Cookware Set,2,95.37,190.73,101.05,89.69,CUST9022,North,Mobile App
2024-07-21,Clothing,Dress,1,81.83,81.83,40.08,41.75,CUST8622,North,Mobile App
2024-07-21,Sports,Fitness Tracker,4,587.93,2351.71,1262.45,1089.26,CUST5355,East,Marketplace
2024-07-21,Electronics,Smart Watch,4,1038.13,4152.53,1881.6,2270.93,CUST9657,South,Marketplace
2024-07-22,Clothing,Dress,3,62.81,188.42,83.3,105.12,CUST5075,West,Mobile App
2024-07-22,Sports,Running Shoes,4,472.49,1889.97,992.89,897.08,CUST2817,Central,Marketplace
2024-07-22,Sports,Yoga Mat,2,205.65,411.3,259.92,151.38,CUST1027,Central,Online
2024-07-22,Electronics,Laptop,1,435.38,435.38,245.24,190.14,CUST2251,Central,Mobile App
2024-07-22,Home & Garden,Lamp,2,206.46,412.92,269.15,143.78,CUST2670,West,Retail Store
2024-07-22,Home & Garden,Lamp,4,268.32,1073.26,524.9,548.36,CUST3172,East,Retail Store
2024-07-22,Home & Garden,Lamp,5,234.68,1173.4,679.32,494.08,CUST6965,West,Online
2024-07-22,Home & Garden,Cookware Set,3,274.82,824.46,576.54,247.92,CUST8084,Central,Mobile App
2024-07-22,Electronics,Headphones,2,591.85,1183.7,544.81,638.89,CUST1543,Central,Retail Store
2024-07-23,Home & Garden,Plant Pot,3,291.77,875.32,395.73,479.6,CUST7976,Central,Retail Store
2024-07-23,Home & Garden,Coffee Maker,2,170.96,341.92,170.71,171.21,CUST9086,East,Mobile App
2024-07-23,Home & Garden,Lamp,3,47.93,143.8,81.32,62.47,CUST3896,West,Retail Store
2024-07-23,Home & Garden,Lamp,4,84.67,338.68,203.37,135.31,CUST2241,South,Retail Store
2024-07-23,Electronics,Laptop,4,1419.16,5676.65,2277.95,3398.7,CUST8551,East,Online
2024-07-24,Home & Garden,Bedding,1,122.02,122.02,83.75,38.27,CUST9858,West,Retail Store
2024-07-24,Clothing,Jeans,1,68.38,68.38,41.16,27.23,CUST9791,East,Marketplace
2024-07-24,Sports,Fitness Tracker,1,296.75,296.75,140.2,156.56,CUST4569,East,Retail Store
2024-07-24,Clothing,Shoes,4,111.44,445.76,218.3,227.45,CUST9039,East,Retail Store
2024-07-24,Electronics,Smart Watch,5,898.11,4490.56,3019.4,1471.16,CUST1477,East,Online
2024-07-24,Home & Garden,Bedding,1,89.23,89.23,55.35,33.88,CUST8300,East,Mobile App
2024-07-24,Home & Garden,Bedding,5,157.05,785.23,336.05,449.18,CUST5629,North,Online
2024-07-24,Sports,Dumbbells,5,415.74,2078.69,1361.0,717.68,CUST4669,North,Mobile App
2024-07-24,Sports,Running Shoes,3,306.96,920.89,388.44,532.46,CUST7827,Central,Retail Store
2024-07-24,Electronics,Laptop,4,1456.21,5824.86,2597.48,3227.37,CUST8874,Central,Online
2024-07-24,Home & Garden,Bedding,1,56.88,56.88,27.98,28.9,CUST6171,East,Mobile App
2024-07-24,Clothing,Dress,4,107.77,431.07,194.44,236.63,CUST7184,West,Retail Store
2024-07-25,Clothing,Jeans,3,60.75,182.26,109.27,72.99,CUST9974,North,Marketplace
2024-07-25,Sports,Fitness Tracker,2,632.54,1265.07,846.54,418.53,CUST3455,East,Online
2024-07-25,Sports,Running Shoes,2,109.81,219.62,105.67,113.95,CUST6253,Central,Retail Store
2024-07-25,Clothing,Jeans,1,46.97,46.97,24.89,22.08,CUST4415,North,Online
2024-07-25,Electronics,Headphones,2,1154.39,2308.79,1573.15,735.64,CUST7844,East,Retail Store
2024-07-25,Clothing,T-Shirt,2,114.35,228.7,137.74,90.96,CUST1111,North,Retail Store
2024-07-25,Home & Garden,Cookware Set,3,109.24,327.72,151.88,175.84,CUST4598,West,Mobile App
2024-07-25,Clothing,Jeans,4,24.47,97.89,51.32,46.57,CUST3354,South,Online
2024-07-25,Sports,Running Shoes,3,41.62,124.85,77.6,47.24,CUST3699,West,Retail Store
2024-07-25,Sports,Yoga Mat,2,683.9,1367.8,929.68,438.12,CUST7961,West,Marketplace
2024-07-26,Home & Garden,Bedding,5,131.39,656.94,350.93,306.01,CUST4731,Central,Retail Store
2024-07-26,Sports,Fitness Tracker,3,604.31,1812.92,966.99,845.93,CUST6170,East,Marketplace
2024-07-26,Home & Garden,Lamp,2,206.13,412.27,277.65,134.62,CUST6430,South,Online
2024-07-26,Clothing,T-Shirt,1,47.75,47.75,26.78,20.96,CUST4772,West,Marketplace
2024-07-26,Clothing,Jeans,5,141.15,705.74,390.85,314.89,CUST1252,West,Marketplace
2024-07-26,Electronics,Smart Watch,4,496.02,1984.09,852.51,1131.58,CUST3945,North,Mobile App
2024-07-26,Electronics,Smart Watch,2,936.31,1872.62,1131.92,740.69,CUST5904,East,Online
2024-07-26,Clothing,Dress,2,105.69,211.37,87.76,123.62,CUST9290,South,Marketplace
2024-07-26,Clothing,Dress,3,86.29,258.86,170.56,88.29,CUST9668,South,Online
2024-07-26,Sports,Fitness Tracker,1,329.38,329.38,166.99,162.4,CUST3506,North,Retail Store
2024-07-27,Electronics,Laptop,4,935.08,3740.31,1985.68,1754.63,CUST4090,South,Marketplace
2024-07-27,Electronics,Headphones,2,1067.06,2134.12,1139.87,994.25,CUST3906,East,Online
2024-07-27,Sports,Yoga Mat,1,549.09,549.09,257.65,291.44,CUST8735,East,Marketplace
2024-07-27,Clothing,Jacket,2,69.59,139.17,70.54,68.63,CUST3049,West,Marketplace
2024-07-27,Sports,Fitness Tracker,5,596.59,2982.96,1195.52,1787.44,CUST4247,Central,Mobile App
2024-07-27,Electronics,Smartphone,4,1221.63,4886.51,2769.48,2117.02,CUST4335,South,Mobile App
2024-07-27,Electronics,Laptop,2,1257.05,2514.11,1714.97,799.14,CUST4376,South,Retail Store
2024-07-27,Sports,Dumbbells,2,359.31,718.62,383.59,335.03,CUST1140,West,Marketplace
2024-07-27,Sports,Dumbbells,3,533.19,1599.56,991.9,607.66,CUST5446,North,Marketplace
2024-07-27,Electronics,Headphones,3,916.29,2748.86,1734.87,1013.99,CUST8592,South,Marketplace
2024-07-27,Home & Garden,Cookware Set,4,215.46,861.83,463.48,398.35,CUST5193,North,Mobile App
2024-07-27,Clothing,Shoes,3,129.25,387.74,169.24,218.5,CUST6283,Central,Online
2024-07-28,Electronics,Smart Watch,2,1144.17,2288.34,1266.18,1022.17,CUST1324,South,Online
2024-07-28,Home & Garden,Bedding,5,89.43,447.17,291.07,156.1,CUST1835,East,Mobile App
2024-07-28,Clothing,Dress,2,65.04,130.09,82.26,47.83,CUST6646,North,Retail Store
2024-07-28,Clothing,T-Shirt,5,55.87,279.36,147.04,132.33,CUST7496,Central,Mobile App
2024-07-28,Sports,Dumbbells,1,330.3,330.3,204.41,125.89,CUST4354,North,Retail Store
2024-07-29,Sports,Fitness Tracker,2,471.58,943.16,612.51,330.64,CUST2766,West,Marketplace
2024-07-29,Home & Garden,Plant Pot,5,143.58,717.92,466.54,251.38,CUST8798,East,Marketplace
2024-07-29,Sports,Bicycle,1,242.31,242.31,167.84,74.47,CUST4405,Central,Mobile App
2024-07-29,Sports,Yoga Mat,2,435.67,871.34,569.02,302.33,CUST6848,South,Marketplace
2024-07-29,Sports,Running Shoes,5,799.74,3998.72,2065.86,1932.86,CUST8881,North,Online
2024-07-29,Electronics,Laptop,4,1091.71,4366.83,2308.7,2058.13,CUST2607,East,Retail Store
2024-07-29,Clothing,Jacket,1,148.9,148.9,83.29,65.61,CUST1402,East,Online
2024-07-29,Home & Garden,Bedding,2,101.69,203.39,108.53,94.85,CUST1771,North,Online
2024-07-29,Sports,Dumbbells,5,743.68,3718.41,2271.35,1447.06,CUST4944,East,Marketplace
2024-07-29,Sports,Dumbbells,5,541.8,2708.99,1839.52,869.47,CUST8227,West,Retail Store
2024-07-29,Clothing,Shoes,3,45.26,135.79,60.9,74.89,CUST2942,North,Mobile App
2024-07-29,Home & Garden,Lamp,3,290.89,872.67,604.01,268.66,CUST6443,East,Retail Store
2024-07-30,Sports,Dumbbells,5,457.66,2288.32,1506.65,781.67,CUST3623,West,Mobile App
2024-07-30,Sports,Fitness Tracker,1,338.3,338.3,175.28,163.03,CUST9233,Central,Mobile App
2024-07-30,Clothing,Dress,1,68.73,68.73,43.99,24.74,CUST2237,South,Retail Store
2024-07-30,Electronics,Smartphone,2,1401.68,2803.37,1677.86,1125.51,CUST8347,Central,Marketplace
2024-07-30,Home & Garden,Coffee Maker,3,272.97,818.91,413.08,405.83,CUST9273,North,Mobile App
2024-07-30,Clothing,T-Shirt,3,71.95,215.86,98.58,117.28,CUST3935,South,Marketplace
2024-07-30,Electronics,Smart Watch,5,922.95,4614.75,2406.12,2208.64,CUST6830,North,Retail Store
2024-07-30,Home & Garden,Cookware Set,3,136.9,410.69,252.78,157.91,CUST2586,East,Marketplace
2024-07-30,Home & Garden,Cookware Set,3,189.96,569.88,244.99,324.89,CUST6249,West,Retail Store
2024-07-30,Sports,Bicycle,5,128.25,641.25,295.8,345.46,CUST6073,South,Online
2024-07-31,Clothing,T-Shirt,1,40.75,40.75,16.65,24.1,CUST7315,East,Retail Store
2024-07-31,Sports,Yoga Mat,1,106.62,106.62,64.51,42.11,CUST1131,Central,Mobile App
2024-07-31,Clothing,Jacket,5,44.27,221.35,101.72,119.64,CUST4685,North,Mobile App
2024-07-31,Home & Garden,Coffee Maker,5,132.1,660.51,399.69,260.82,CUST9641,East,Online
2024-07-31,Home & Garden,Bedding,3,118.04,354.12,155.84,198.28,CUST9444,West,Online
2024-07-31,Sports,Yoga Mat,5,38.78,193.92,79.52,114.4,CUST6352,North,Mobile App
2024-07-31,Clothing,Shoes,2,79.01,158.02,82.55,75.47,CUST9791,West,Mobile App
2024-07-31,Sports,Yoga Mat,3,42.01,126.04,85.81,40.23,CUST2219,West,Online
2024-08-01,Home & Garden,Lamp,5,215.84,1079.18,597.67,481.51,CUST1846,East,Marketplace
2024-08-01,Clothing,Shoes,4,66.19,264.76,132.72,132.05,CUST9210,South,Online
2024-08-01,Clothing,Shoes,5,20.18,100.92,57.32,43.6,CUST7172,West,Online
2024-08-01,Clothing,Jacket,3,48.61,145.84,66.22,79.62,CUST7467,South,Retail Store
2024-08-01,Clothing,Jacket,4,77.69,310.77,150.87,159.9,CUST2532,Central,Marketplace
2024-08-01,Electronics,Laptop,3,1403.88,4211.64,2693.18,1518.46,CUST7229,South,Retail Store
2024-08-01,Sports,Fitness Tracker,1,711.11,711.11,387.23,323.88,CUST6200,South,Mobile App
2024-08-01,Home & Garden,Lamp,5,243.15,1215.74,551.71,664.03,CUST6020,South,Mobile App
2024-08-01,Electronics,Laptop,4,672.62,2690.49,1879.11,811.39,CUST3381,South,Retail Store
2024-08-01,Home & Garden,Coffee Maker,5,91.15,455.73,199.95,255.78,CUST5074,Central,Marketplace
2024-08-01,Electronics,Tablet,3,955.68,2867.04,1798.33,1068.71,CUST9654,North,Mobile App
2024-08-01,Sports,Running Shoes,4,266.06,1064.24,525.15,539.09,CUST3106,East,Mobile App
2024-08-01,Sports,Dumbbells,3,90.62,271.86,146.63,125.23,CUST1244,Central,Retail Store
2024-08-01,Sports,Bicycle,5,764.47,3822.35,2664.71,1157.64,CUST2935,North,Marketplace
2024-08-02,Electronics,Tablet,3,468.18,1404.54,619.1,785.44,CUST3421,West,Mobile App
2024-08-02,Home & Garden,Lamp,3,103.51,310.52,131.74,178.78,CUST1420,Central,Online
2024-08-02,Home & Garden,Lamp,4,151.36,605.44,398.47,206.96,CUST9987,East,Retail Store
2024-08-02,Clothing,Jeans,3,119.25,357.76,177.26,180.51,CUST2577,South,Retail Store
2024-08-02,Sports,Yoga Mat,3,167.56,502.68,271.14,231.54,CUST6244,North,Mobile App
2024-08-02,Electronics,Laptop,2,1471.04,2942.08,1874.63,1067.45,CUST6828,Central,Marketplace
2024-08-02,Home & Garden,Bedding,5,173.41,867.05,579.31,287.74,CUST5354,West,Online
2024-08-02,Home & Garden,Plant Pot,2,121.29,242.58,104.84,137.73,CUST6392,South,Mobile App
2024-08-02,Home & Garden,Lamp,2,105.88,211.76,101.37,110.39,CUST4044,East,Online
2024-08-02,Electronics,Tablet,1,526.05,526.05,250.32,275.73,CUST1467,North,Retail Store
2024-08-02,Home & Garden,Cookware Set,5,290.52,1452.59,834.39,618.2,CUST2486,West,Retail Store
2024-08-02,Electronics,Smartphone,5,552.9,2764.49,1347.68,1416.81,CUST9059,East,Retail Store
2024-08-02,Sports,Running Shoes,1,481.51,481.51,229.33,252.18,CUST2539,South,Mobile App
2024-08-03,Home & Garden,Cookware Set,1,202.38,202.38,138.21,64.18,CUST9852,South,Marketplace
2024-08-03,Home & Garden,Plant Pot,4,156.56,626.23,325.39,300.84,CUST6792,West,Online
2024-08-03,Electronics,Laptop,1,1011.93,1011.93,697.11,314.82,CUST9607,East,Marketplace
2024-08-03,Electronics,Tablet,4,1473.5,5893.99,4091.12,1802.87,CUST8921,East,Mobile App
2024-08-03,Sports,Fitness Tracker,2,121.89,243.77,107.41,136.36,CUST2458,North,Mobile App
2024-08-03,Home & Garden,Bedding,3,295.95,887.86,380.78,507.08,CUST9032,West,Online
2024-08-04,Home & Garden,Lamp,4,140.23,560.93,276.48,284.44,CUST8870,Central,Marketplace
2024-08-04,Clothing,Jacket,5,85.06,425.28,171.93,253.34,CUST8994,West,Marketplace
2024-08-04,Home & Garden,Bedding,5,203.66,1018.29,676.82,341.47,CUST6482,Central,Online
2024-08-04,Sports,Yoga Mat,3,293.13,879.39,529.1,350.29,CUST3018,West,Mobile App
2024-08-04,Sports,Bicycle,5,576.38,2881.89,1280.4,1601.49,CUST5368,North,Retail Store
2024-08-04,Sports,Dumbbells,5,675.89,3379.46,1648.0,1731.45,CUST6839,North,Mobile App
2024-08-04,Home & Garden,Plant Pot,2,290.04,580.08,253.42,326.67,CUST9924,East,Retail Store
2024-08-04,Electronics,Smart Watch,5,870.46,4352.29,2233.15,2119.14,CUST5353,North,Marketplace
2024-08-04,Home & Garden,Lamp,3,221.67,665.02,382.16,282.86,CUST1172,West,Online
2024-08-04,Home & Garden,Coffee Maker,5,234.77,1173.85,587.39,586.46,CUST1948,Central,Online
2024-08-04,Sports,Running Shoes,2,216.01,432.01,191.36,240.65,CUST5581,Central,Marketplace
2024-08-04,Home & Garden,Bedding,4,254.52,1018.1,587.88,430.21,CUST6846,North,Mobile App
2024-08-05,Clothing,T-Shirt,2,43.85,87.7,52.95,34.75,CUST4171,North,Retail Store
2024-08-05,Electronics,Tablet,5,562.49,2812.44,1203.86,1608.58,CUST6900,Central,Retail Store
2024-08-05,Clothing,Dress,2,89.21,178.42,119.47,58.95,CUST2258,East,Mobile App
2024-08-05,Sports,Yoga Mat,5,579.27,2896.37,1223.53,1672.84,CUST1637,North,Mobile App
2024-08-05,Electronics,Laptop,5,671.82,3359.1,1854.05,1505.05,CUST8257,West,Marketplace
2024-08-05,Sports,Yoga Mat,2,772.06,1544.13,1048.79,495.34,CUST1580,South,Marketplace
2024-08-06,Home & Garden,Lamp,4,235.15,940.59,559.81,380.78,CUST3773,North,Online
2024-08-06,Home & Garden,Lamp,3,257.53,772.6,368.96,403.64,CUST8710,South,Mobile App
2024-08-06,Electronics,Tablet,1,333.65,333.65,141.22,192.43,CUST7747,East,Mobile App
2024-08-06,Sports,Fitness Tracker,3,353.86,1061.59,716.26,345.33,CUST8769,North,Retail Store
2024-08-06,Sports,Bicycle,2,94.35,188.69,112.38,76.31,CUST7240,Central,Online
2024-08-06,Sports,Running Shoes,2,669.09,1338.18,901.29,436.89,CUST9956,North,Retail Store
2024-08-06,Home & Garden,Coffee Maker,3,35.21,105.64,72.85,32.79,CUST2821,South,Retail Store
2024-08-07,Electronics,Smart Watch,5,969.68,4848.42,2724.98,2123.44,CUST9089,Central,Retail Store
2024-08-07,Home & Garden,Coffee Maker,3,193.53,580.58,317.48,263.1,CUST3500,North,Mobile App
2024-08-07,Clothing,Jeans,1,94.67,94.67,59.69,34.98,CUST2325,South,Retail Store
2024-08-07,Electronics,Laptop,1,761.73,761.73,430.81,330.92,CUST2461,East,Online
2024-08-07,Clothing,Jacket,4,30.12,120.49,55.13,65.37,CUST5516,North,Online
2024-08-07,Sports,Fitness Tracker,1,481.24,481.24,224.76,256.47,CUST4598,Central,Retail Store
2024-08-07,Electronics,Laptop,2,1293.2,2586.4,1148.02,1438.39,CUST7203,Central,Mobile App
2024-08-07,Sports,Fitness Tracker,3,257.43,772.3,351.05,421.25,CUST2846,North,Retail Store
2024-08-07,Sports,Fitness Tracker,4,694.98,2779.92,1618.46,1161.46,CUST2495,South,Online
2024-08-07,Home & Garden,Cookware Set,4,116.46,465.82,239.86,225.96,CUST9849,West,Retail Store
2024-08-08,Electronics,Tablet,2,442.99,885.97,475.31,410.66,CUST3972,Central,Marketplace
2024-08-08,Electronics,Laptop,1,253.7,253.7,163.07,90.63,CUST2488,South,Mobile App
2024-08-08,Sports,Bicycle,3,432.08,1296.23,791.46,504.77,CUST4591,North,Online
2024-08-08,Sports,Dumbbells,5,594.71,2973.57,1448.5,1525.08,CUST2967,South,Mobile App
2024-08-08,Sports,Fitness Tracker,2,218.25,436.5,281.58,154.91,CUST5365,Central,Marketplace
2024-08-08,Home & Garden,Cookware Set,5,80.47,402.33,226.35,175.97,CUST7160,East,Online
2024-08-08,Clothing,Jeans,5,80.75,403.74,182.74,221.0,CUST7558,East,Online
2024-08-08,Home & Garden,Cookware Set,4,226.89,907.57,551.05,356.53,CUST8376,Central,Online
2024-08-08,Sports,Yoga Mat,1,246.38,246.38,116.91,129.47,CUST2633,South,Online
2024-08-08,Clothing,Shoes,3,65.43,196.28,120.03,76.24,CUST2817,Central,Mobile App
2024-08-08,Electronics,Tablet,3,278.11,834.33,577.25,257.08,CUST1567,North,Marketplace
2024-08-08,Home & Garden,Plant Pot,1,96.84,96.84,41.76,55.08,CUST5310,West,Retail Store
2024-08-09,Home & Garden,Plant Pot,2,262.4,524.79,212.34,312.45,CUST4646,West,Marketplace
2024-08-09,Electronics,Smartphone,3,290.46,871.37,478.3,393.07,CUST5530,North,Mobile App
2024-08-09,Electronics,Smartphone,5,421.56,2107.82,1066.0,1041.81,CUST7774,West,Marketplace
2024-08-09,Home & Garden,Plant Pot,1,281.71,281.71,186.74,94.97,CUST7104,Central,Marketplace
2024-08-09,Home & Garden,Coffee Maker,4,192.61,770.43,534.43,235.99,CUST4209,West,Mobile App
2024-08-09,Sports,Bicycle,5,697.25,3486.26,1413.55,2072.72,CUST6862,North,Retail Store
2024-08-09,Clothing,Shoes,3,112.09,336.27,143.56,192.71,CUST1749,Central,Online
2024-08-09,Sports,Yoga Mat,4,619.19,2476.76,1594.0,882.76,CUST4917,West,Retail Store
2024-08-09,Sports,Running Shoes,3,742.66,2227.97,907.1,1320.87,CUST6969,East,Marketplace
2024-08-09,Clothing,T-Shirt,4,136.27,545.08,303.8,241.28,CUST3451,North,Mobile App
2024-08-09,Electronics,Laptop,5,1482.32,7411.59,3946.32,3465.27,CUST2186,East,Mobile App
2024-08-09,Electronics,Tablet,3,1096.72,3290.17,1995.33,1294.85,CUST8450,Central,Online
2024-08-09,Home & Garden,Plant Pot,5,271.57,1357.86,921.42,436.44,CUST9703,West,Retail Store
2024-08-10,Sports,Fitness Tracker,4,713.53,2854.14,1870.56,983.57,CUST9955,North,Mobile App
2024-08-10,Sports,Bicycle,2,549.21,1098.42,497.16,601.25,CUST5376,West,Retail Store
2024-08-10,Home & Garden,Lamp,1,174.12,174.12,119.55,54.57,CUST7510,West,Marketplace
2024-08-10,Clothing,Shoes,2,39.72,79.43,33.73,45.71,CUST7854,East,Retail Store
2024-08-10,Sports,Yoga Mat,3,187.31,561.92,384.73,177.19,CUST7874,Central,Mobile App
2024-08-10,Electronics,Smartphone,1,701.64,701.64,442.83,258.81,CUST6899,North,Online
2024-08-10,Sports,Running Shoes,3,643.4,1930.19,1101.54,828.65,CUST2523,East,Mobile App
2024-08-10,Electronics,Laptop,5,941.43,4707.16,2924.8,1782.36,CUST8677,North,Online
2024-08-10,Home & Garden,Coffee Maker,4,254.48,1017.9,419.45,598.45,CUST1686,South,Online
2024-08-10,Clothing,Jacket,2,89.37,178.75,108.81,69.94,CUST8476,East,Mobile App
2024-08-10,Clothing,T-Shirt,2,43.57,87.14,47.3,39.85,CUST3988,East,Marketplace
2024-08-10,Clothing,Jeans,1,108.2,108.2,69.86,38.34,CUST2608,South,Retail Store
2024-08-10,Sports,Running Shoes,4,749.25,2997.01,1840.71,1156.3,CUST5169,Central,Online
2024-08-10,Sports,Fitness Tracker,2,311.88,623.75,406.91,216.84,CUST1125,North,Marketplace
2024-08-10,Electronics,Smartphone,3,1061.97,3185.91,1982.08,1203.83,CUST6502,North,Online
